"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1868613066306597082","Tue Dec 17 11:16:39 +0000 2024","0","@gojekindonesia [GOWEEKEND] diskon s.d. 30 Ribu @FahmiUlfah_ @indomiedouble #PakaiGojekPalingHemat","1868978611266715880","","gojekindonesia","en","","0","0","0","https://x.com/fmhamda28/status/1868978611266715880","3760062733","fmhamda28"
"1868613066306597082","Tue Dec 17 11:15:23 +0000 2024","0","@gojekindonesia GOWEEKEND diskon s.d. 30 ribu @ossfore @zahirmuqul #PakeGojekPalingHemat","1868978293195915398","","gojekindonesia","en","","0","0","0","https://x.com/Met_Gun69/status/1868978293195915398","1189193614053625858","Met_Gun69"
"1868613066306597082","Tue Dec 17 11:09:48 +0000 2024","0","@gojekindonesia GOWEEKEND diskon s.d. 30 Ribu @MAfifRizqon @Vaporistah #PakeGojekPalingHemat","1868976888569586004","","gojekindonesia","en","Ngapak","0","0","0","https://x.com/OHORGUNIDAS/status/1868976888569586004","848215332225286144","OHORGUNIDAS"
"1868976209411162129","Tue Dec 17 11:07:06 +0000 2024","0","Lapor ke Presiden Prabowo Menteri PKP Telah Serahkan 30 Ribu Rumah ke Rakyat https://t.co/V01KZFmFFk","1868976209411162129","","","in","DKI Jakarta","0","0","0","https://x.com/pantaucom_/status/1868976209411162129","1283065312611426304","pantaucom_"
"1868613066306597082","Tue Dec 17 11:06:40 +0000 2024","0","@gojekindonesia GOWEEKEND diskon s.d. 30 Ribu ikutan yuk @ecannnnn12 @ireneayangku #PakeGojekPalingHemat","1868976097418952975","","gojekindonesia","in","Java","0","0","0","https://x.com/frozy2409/status/1868976097418952975","1690929425444212736","frozy2409"
"1868613066306597082","Tue Dec 17 10:57:39 +0000 2024","0","@gojekindonesia GOWEEKEND diskon s.d. 30 Ribu @afarawayy @gooafagie #PakeGojekPalingHemat","1868973829282054296","","gojekindonesia","en","magic shop","0","0","0","https://x.com/verseafa/status/1868973829282054296","1429395579939954689","verseafa"
"1868973542228082711","Tue Dec 17 10:56:30 +0000 2024","0","#property #Trending #viral Di Alaya Residence banyak GRATISAN &amp; BONUS-nya. Bisa beli tunai Cicil KREDIT SYAR'I - NO RIBA - juga NO DC. HUBUNGI KAMI SEGERA. kapolri PPN 12% No Viral No Justice Pelakor Nikita Willy 30 Ribu Mulyono BCIS Winamp Roti O Moriarty Indra Herlambang https://t.co/CujMKi0pD7","1868973542228082711","https://pbs.twimg.com/ext_tw_video_thumb/1868973077662740480/pu/img/cYv2ObAkqypTflwu.jpg","","in","Jakarta","0","0","0","https://x.com/iiqa7319/status/1868973542228082711","1691655813780365312","iiqa7319"
"1868613066306597082","Tue Dec 17 10:54:19 +0000 2024","0","@gojekindonesia Jalan-jalan Sabtu minggu Biar hemat pake GoCar aja Pasti Diskon sampe 30 Ribu Pake kode promo GOWEEKEND diskon s.d. 30 Ribu ️ @EriNurAzizah @KarinaPurwanty #PakeGojekPalingHemat","1868972992656818200","","gojekindonesia","in","Indonesia","0","0","0","https://x.com/GithaAnandaSaid/status/1868972992656818200","1603176486","GithaAnandaSaid"
"1868970979730636889","Tue Dec 17 10:46:20 +0000 2024","0","Lokasi di perempatan Museum Keris Penumping Sriwedari Kota Solo Harga seporsi isi 10 tusuk 50 ribu Buka dari jam 9 pagi - 21.30 malam Ada sate kambing tongseng tengkleng gule nasgor kambing #kulinersolo #surakarta #kotasolo #boyolali #sukoharjo https://t.co/UmLKiER0hW","1868970979730636889","https://pbs.twimg.com/media/Ge_rMTubwAMM3ID.jpg","","in","Solo","0","0","0","https://x.com/RobotRiello/status/1868970979730636889","169649145","RobotRiello"
"1868970272105415094","Tue Dec 17 10:43:31 +0000 2024","0","#property #Trending #viral Segera miliki rumah minimalis bergaya Classics dilingkungan cluster yg aman 24 jam bebas banjir. BUTUH KREDIT SYAR'I NO RIBA? Hubungi kami. kapolri PPN 12% No Viral No Justice Pelakor Nikita Willy 30 Ribu Mulyono BCIS Winamp Roti O https://t.co/JXKbrXkGTN","1868970272105415094","https://pbs.twimg.com/ext_tw_video_thumb/1868969155254534147/pu/img/qE13zFFqQcoRpg-h.jpg","","in","Jakarta","0","0","0","https://x.com/iiqa7319/status/1868970272105415094","1691655813780365312","iiqa7319"
