"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1868983066724843778","Tue Dec 17 11:34:21 +0000 2024","0","Anjeng udah 14k aja roti o","1868983066724843778","","","in","Indonesia","0","0","0","https://x.com/sh1nomiiya/status/1868983066724843778","1269844508","sh1nomiiya"
"1868982748230435261","Tue Dec 17 11:33:05 +0000 2024","0","Roti O mahal ya?","1868982748230435261","","","in","Garut, Indonesia","0","0","0","https://x.com/harapan2025/status/1868982748230435261","1814006327850762240","harapan2025"
"1868982643716722728","Tue Dec 17 11:32:40 +0000 2024","0","Malem tweeeps.... Khusus Buat Bani Kadrun Keturunan IMIGRAN YAMAN klo klen kangen keindahan suasana malam dinegeri asal klen.... Klen gk usah jauh² pulang kampung !! Klen cukup datang ke PIK ️ Roti O Gk kena PPN 12% ? NO VIRAL NO JUSTICE","1868982643716722728","","","in","Chigorodó, Colombia","0","0","0","https://x.com/B_dzoel/status/1868982643716722728","1351722821009829890","B_dzoel"
"1868982451093328373","Tue Dec 17 11:31:55 +0000 2024","0","Rezim Badut : Siapa yang bikin program makan gratis? Siapa yang kuras APBN untuk gaji ratusan pejabat di kabinet gendut ? Tapi siapa yang dicekik kenaikan pajak ? Gerombolannya foya-foya rakyatnya sengsara. | trend No Viral No Justice PPN 12% PDIP Roti O #TimnasDay https://t.co/I6mN7EY0OH","1868982451093328373","https://pbs.twimg.com/media/Ge_1CwwbEAATnw7.jpg","","in","","0","0","0","https://x.com/oposanvoice/status/1868982451093328373","1686096384829915136","oposanvoice"
"1868982340149789154","Tue Dec 17 11:31:28 +0000 2024","0","Kambing maka gorengan ternyata lahab Besok coba Roti O 30 Ribu https://t.co/pZ4vQZ2nq7","1868982340149789154","","","in","Semarang, Jawa Tengah","0","0","0","https://x.com/bocahmluis/status/1868982340149789154","276871406","bocahmluis"
"1868982199279927510","Tue Dec 17 11:30:54 +0000 2024","1","Apel Siaga PLN = Jaminan libur Nataru tanpa gelap-gelapan. Respect! https://t.co/F901Pe7lcr Roti O Yuki 30 Ribu Sore","1868982199279927510","","","in","","0","0","0","https://x.com/CMyers22955/status/1868982199279927510","1840134586698731520","CMyers22955"
"1868982190610301020","Tue Dec 17 11:30:52 +0000 2024","0","Genjot Kaka sendiri tuh mantep https://t.co/NZ7zpGxVaf https://t.co/MMLnT7kMLv https://t.co/tMwobuD5Ni https://t.co/Ktxz1ix29b https://t.co/thbORQ5jpF Bobby Nasution 30 Ribu Roti O sore #doodstreamviral #DoodStream https://t.co/q0hqAhdNMf","1868982190610301020","https://pbs.twimg.com/media/Ge_1ZIkbwAAM5S9.jpg","","in","Bali, Indonesia","0","0","0","https://x.com/IsakoKiw/status/1868982190610301020","1856078302160797696","IsakoKiw"
"1868982123400720630","Tue Dec 17 11:30:36 +0000 2024","0","JUAL NETFLIX YOUTUBE CANVA VIU DISNEY IQIYI WETV LOKLOK SPOTIFY VIDIO PLATINUM DIAMOND PRIME VIDEO HBO BSTATION YOUKU CAPCUT PICSART QUILLBOT BERGARANSI &amp; TRUSTED !! wa : https://t.co/OoZie0c4zb testi : https://t.co/aai6ScSlQY #zonauang Roti O PPN 12% 30 ribu kak indra Winamp https://t.co/tIVGkOGdvs","1868982123400720630","https://pbs.twimg.com/media/Ge_1Vg4aoAAhoKy.jpg","","en","WhatsApp ","0","0","0","https://x.com/nao1rei/status/1868982123400720630","1459039142050873348","nao1rei"
"1868982028273897686","Tue Dec 17 11:30:14 +0000 2024","1","Mantap PLN! Liburan nggak pake drama mati listrik. https://t.co/gbNJJoUBCw Roti O Yuki 30 Ribu Sore","1868982028273897686","","","in","","0","0","0","https://x.com/hellenazz_/status/1868982028273897686","1840150002213265408","hellenazz_"
"1868980660037468224","Tue Dec 17 11:29:51 +0000 2024","0","@buanawisnu Kayanya iya pernah ga beli roti o dalam jangka waktu lama (waktu masih 10 rb) pas beli lagi kaget naik jadi 12/13","1868981933298139604","","buanawisnu","in","","0","0","0","https://x.com/Naop_68/status/1868981933298139604","3148499166","Naop_68"
