"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1868957496813273473","Tue Dec 17 12:05:38 +0000 2024","0","@acbsurd Mantap Videonya tadi sore ya itu di rekam","1868990938389131735","","acbsurd","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/Sima1Syaifuddin/status/1868990938389131735","1627137208468779010","Sima1Syaifuddin"
"1868990902133526825","Tue Dec 17 12:05:29 +0000 2024","0","Innalillahi om ku td sore dipanggil Allah masih sempet chat siang td. Krn masih ada keperluan di Solo disuruh disini dulu sm ibu hal paling sedihnya ketika aku sadar menambahkan satu nama baru dibacaan tahlil yg ku baca selepas magrib. Kematian sejatinya mmg dekat dg kita","1868990902133526825","","","in","Blora, Indonesia","0","0","0","https://x.com/zahraramahmudi/status/1868990902133526825","1540158453737345024","zahraramahmudi"
"1868990885704425937","Tue Dec 17 12:05:25 +0000 2024","0","Mimpi klo tidur sore tuh selalu aneh dah tapi emosional banget","1868990885704425937","","","in","","0","0","0","https://x.com/otterangkanlah/status/1868990885704425937","1683795043759566848","otterangkanlah"
"1868746550203252811","Tue Dec 17 12:05:21 +0000 2024","0","@JudiciaryDems 2016 loss and it was time to abolish. 2020 all is well. 2024 abolish. Sore loser syndrome. Move on not gonna happen.","1868990865374691708","","JudiciaryDems","en","Minot Maine","0","0","0","https://x.com/MarcGeoffroy007/status/1868990865374691708","1597713204423151616","MarcGeoffroy007"
"1868885726596940097","Tue Dec 17 12:05:16 +0000 2024","0","@cameralith aku tdi sore mulai dngn pu‍↕️","1868990847989297496","","cameralith","in","᧔♡᧓","0","0","0","https://x.com/757archive/status/1868990847989297496","1477996255892545536","757archive"
"1868990762526138539","Tue Dec 17 12:04:56 +0000 2024","0","Pre workout is bad enough pre workout+pms - well sheesh. Now I m angry sore and p*ssed off! Fa la la la flannel day at school will save me lol The little heathens better behave today! ","1868990762526138539","","","en","Portersville, PA","0","0","0","https://x.com/airalana24/status/1868990762526138539","29339096","airalana24"
"1868990646499082277","Tue Dec 17 12:04:28 +0000 2024","0","Kirain pulang sore ngga di cariin jam 5 otw pulang di tengah jalan di di telpon napa ga pulang-pulang ","1868990646499082277","","","in","","0","1","0","https://x.com/mlndknia/status/1868990646499082277","1180434959858724864","mlndknia"
"1868990639867822286","Tue Dec 17 12:04:27 +0000 2024","0","Senja sore ini~ https://t.co/oJgPNvEeop","1868990639867822286","https://pbs.twimg.com/ext_tw_video_thumb/1868990536386068480/pu/img/ciIRbybKReSCs156.jpg","","in","","0","0","0","https://x.com/akundabmas/status/1868990639867822286","1241257054389407745","akundabmas"
"1868975469921783811","Tue Dec 17 12:04:23 +0000 2024","0","@sztarlet langit sore ini?","1868990623942164654","","sztarlet","in","armageddon","0","0","0","https://x.com/skatchiee/status/1868990623942164654","1558065826481074176","skatchiee"
"1868871190187823333","Tue Dec 17 12:04:17 +0000 2024","0","MSC! Haii cntipp sore iahh @Gawonre. Gimana harinya tadii? Happy egkk? Semoga happy iaa menurut kamuu kebagahian tuh apa sih? Bleh spill ke sy dik?? Nanti dpet permen soklat 10 biji ","1868990597102813505","","CherySweetness","in","MSC’s sub.","0","0","0","https://x.com/CherySweetness/status/1868990597102813505","3268719996","CherySweetness"
"1868662417997062616","Tue Dec 17 12:04:13 +0000 2024","0","@tanyakanrl skip sarapan sama makan siang apalagi klo weekend. biar lgsg makan sore-malem","1868990581512536170","","tanyakanrl","in","no sharing scaramouche & yuuta","0","0","0","https://x.com/estreciella/status/1868990581512536170","1547976179101372417","estreciella"
