"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1870499221146849324","Sat Dec 21 15:59:01 +0000 2024","0","PERFECT MATCH ️ GEMFOT BETTER THAN EVER #GmmtvStarlympics2024 #GeminiFourth #เจมีไนน์โฟร์ท #Gemini_NT #Fourthnattawat https://t.co/vwlDLM1ojn","1870499221146849324","https://pbs.twimg.com/media/GfVZHnMacAAMVNp.jpg","","en","indonesia","0","0","0","https://x.com/coffxsky/status/1870499221146849324","1443520752","coffxsky"
"1870499195704197353","Sat Dec 21 15:58:55 +0000 2024","0","ระดับซุปเปอร์โนว่า - ลบยัง โฟร์ท เจม คือที่สุดใหญ่เกรียงไกรสุดๆ เป็นแก้วเป็นแสงมาก GEMFOT BETTER THAN EVER #GMMTVStarlympics2024 ╺ˑ͇₊ ᕱ @gemini_ti #gemini_nt. ⸰ 𐙚 ୨˚̣̣̣͙୧ ꒰ @tawattannn #fourthnattawat ˖ ࣪⭑ ⸰ 𐙚 #geminifourth @gemini_nt @tawattannn ˖ ࣪⭑ https://t.co/EIcwvGpuUc","1870499195704197353","https://pbs.twimg.com/ext_tw_video_thumb/1870493869185622016/pu/img/wRKVYTOnhlB41cI7.jpg","","th","⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀ ⠀⠀⠀⠀⠀⠀⠀ ⠀⠀
   ⠀you dec geminifourth forcebook 𓇻
⠀⠀these are what we stay alive for 
⠀   tpop film photo music ❨  ❩

⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀","0","0","0","https://x.com/9girltosq/status/1870499195704197353","1474955346976276482","9girltosq"
"1870421901798957555","Sat Dec 21 15:58:54 +0000 2024","0","@SaharaReporters But what re caskets ️ doing there ?","1870499194986983632","","SaharaReporters","en","","0","0","0","https://x.com/Gemini547891/status/1870499194986983632","1860187383280332800","Gemini547891"
"1870499193707794607","Sat Dec 21 15:58:54 +0000 2024","0","great job babies! rest well ya sayang-sayangku @gemini_ti @tawattannn","1870499193707794607","","","tl","she/her","0","0","0","https://x.com/tthumbelinaaa/status/1870499193707794607","1574549550320128000","tthumbelinaaa"
"1870499182555038101","Sat Dec 21 15:58:51 +0000 2024","0"," GEMFOT BETTER THAN EVER #GMMTVStarlympics2024 #Gemini_NT #เจมีไนน์ @gemini_ti","1870499182555038101","","","nl","","0","0","0","https://x.com/gmnnrwtade/status/1870499182555038101","1816880506320855041","gmnnrwtade"
"1870494783988433293","Sat Dec 21 15:58:51 +0000 2024","0","@Sourbutsweet_17 gemini and sky are in same vibe and energy ","1870499182165016591","","Sourbutsweet_17","en","🐶🐈‍⬛ - 🦁🐭 24","0","0","0","https://x.com/nabunbee/status/1870499182165016591","1221219258887131136","nabunbee"
"1870499163110277184","Sat Dec 21 15:58:47 +0000 2024","0","gemini in bugun shiplere verdigi tepkilerle kurdugu ustunluk. askim gmmin asil ajani sensin gem ","1870499163110277184","","","tr","İstanbul, Türkiye","0","0","0","https://x.com/nazarkkive/status/1870499163110277184","1588851049393266688","nazarkkive"
"1870499153236951168","Sat Dec 21 15:58:44 +0000 2024","0","Idk know why tf u think u gone start with #gemini women and they personalities is not gon tag team u befffr","1870499153236951168","","","en","Detroit, MI","0","0","0","https://x.com/DetroitGoddesss/status/1870499153236951168","1750877805724758016","DetroitGoddesss"
"1870499150787477791","Sat Dec 21 15:58:44 +0000 2024","0","[ not enha related ] but- GEMINI I FEEL U GEM AAAKSH https://t.co/eSKjjmNEWE","1870499150787477791","https://pbs.twimg.com/amplify_video_thumb/1870499038786940928/img/2bWpkYnsyp-yLA9K.jpg","","en","","0","0","0","https://x.com/scftieriki/status/1870499150787477791","1775457755991785472","scftieriki"
"1870499135129796860","Sat Dec 21 15:58:40 +0000 2024","0","gemini es todos","1870499135129796860","","","es","","0","0","0","https://x.com/__ab1ii__/status/1870499135129796860","1386520059271655430","__ab1ii__"
