"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1845820361843335573","Sat Dec 21 18:55:50 +0000 2024","0","@GroundMeat11 @LJ0OJO1yON61805 @kuma_to_bob @passo77777 @hyakutagroup @kumamushi37 @chapimaru11 @NodokaVer @A8301919 @icestone_sisyph @shinmaibutsuzo @ExcaliburTr2 @mae_ushiro_ @nya_koro_22 @saburota_tamaki @motokinako @MOE4pbHaqPDwZ2K @saba_tit @szTV4kC0L82mK7D @XWUdY1akhetateC @sakuras3427060 @NewKing_of_Time @noa_nero @7rwKr4QPMA86688 @yoshinoyeahhhhh @CS3EIsnXo0NT83W @sachiko19690811 @asakura19850122 @kinaktoneko @tsutsuj9876543 @meganegimi @Trx8Tr @tumugioosima88 アカギレ痛いもんなぁ ワイも冬場はしょっちゅうアカギレになってたから分かる。 体質改善が出来ればいいんやけど、皮膚はなかなか大変よな ","1870543721525371056","","GroundMeat11","ja","","0","0","0","https://x.com/g6tBbqdGZ24UWq1/status/1870543721525371056","1369186750006890500","g6tBbqdGZ24UWq1"
"1870470470593884616","Sat Dec 21 18:55:33 +0000 2024","0","@wanyangaoo_ 検索より失礼致します。こちらよろしければお譲り頂きたいです。ネカフェ代含め即ペイ可能です。今後、出来ることは積極的にお手伝いさせていただきます。難しいとは思いますが、ご検討の程よろしくお願い致します。 https://t.co/W1uswJ4KvM","1870543646686371881","https://pbs.twimg.com/media/GfWBgrxaMAARXZX.jpg","wanyangaoo_","ja","","0","0","0","https://x.com/U22qun/status/1870543646686371881","1725189173102227456","U22qun"
"1870502347954139215","Sat Dec 21 18:55:30 +0000 2024","0","@braxophone But u gotta farm their pieces again I assume?","1870543635193921765","","braxophone","en","India","0","0","0","https://x.com/Blaze_t19_22/status/1870543635193921765","1155491924360327168","Blaze_t19_22"
"1870543509180326256","Sat Dec 21 18:55:00 +0000 2024","0","Same me and u both crode Minnie","1870543509180326256","","","en","","0","0","0","https://x.com/kiraxkira22/status/1870543509180326256","1824076215055183872","kiraxkira22"
"1870497625272889405","Sat Dec 21 18:54:47 +0000 2024","0","@kasatnight they should give u the noble peace prize .not but the way ur so right. everything is calculation even writing music. selecting specific words &amp; phrases that ll fit the beat count is math how many seconds it takes to say once word vs another. math is everywhere","1870543453995835709","","kasatnight","en","","0","0","0","https://x.com/CA22AVA/status/1870543453995835709","1625873421098688512","CA22AVA"
"1870543453181907127","Sat Dec 21 18:54:46 +0000 2024","0","#RB33: Wegen kurzfristiger Personalausfälle kommt es auf der Linie RB 33 am Sonntag den 22. Dezember 2024 zu Zugausfällen. Zusatzhalte #RE22 u. #RE3. Bitte Verbindung überprüfen. https://t.co/074gEpERWK","1870543453181907127","","","de","München","0","0","0","https://x.com/streckenagentOB/status/1870543453181907127","1341628482","streckenagentOB"
"1870445970682749047","Sat Dec 21 18:54:11 +0000 2024","0","@LoveAiko2003 girl U ROLLINGGGGGG wowww hahahaha look at that!!!!! I'M FUKIN TICKLED RIGHT NOW LOL !️","1870543302766051361","","LoveAiko2003","en","Alaska, USA","0","0","0","https://x.com/beebeejay22/status/1870543302766051361","1085384145419862018","beebeejay22"
"1870542354958192993","Sat Dec 21 18:54:10 +0000 2024","1","@sohaSs10 والجميل والاجمل ترك الاثر الجميل والذكرى الاجمل","1870543301054804130","","sohaSs10","ar","","0","0","0","https://x.com/leo44u22/status/1870543301054804130","1296178261299535872","leo44u22"
"1870543114680864919","Sat Dec 21 18:53:26 +0000 2024","4","Karim Benzema 21/22 The Crown Jewel of Madrid https://t.co/WfKvOvnnmG","1870543114680864919","https://pbs.twimg.com/amplify_video_thumb/1870541623307714560/img/3elzFqWSt3kUBb2a.jpg","","en","","0","1","1","https://x.com/D0U8A/status/1870543114680864919","1329021314087129089","D0U8A"
"1870537000941768846","Sat Dec 21 18:53:17 +0000 2024","0","@gotham_Ojisama Depends where u guys finish end Of Season Rashford gonna be cheap Yes But the wages getting freed up Is bigg And there ll be plenty of sellings i expect","1870543076755984760","","gotham_Ojisama","en","chennai","0","0","0","https://x.com/ariv22/status/1870543076755984760","106003347","ariv22"
