"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1868973542228082711","Tue Dec 17 10:56:30 +0000 2024","0","#property #Trending #viral Di Alaya Residence banyak GRATISAN &amp; BONUS-nya. Bisa beli tunai Cicil KREDIT SYAR'I - NO RIBA - juga NO DC. HUBUNGI KAMI SEGERA. kapolri PPN 12% No Viral No Justice Pelakor Nikita Willy 30 Ribu Mulyono BCIS Winamp Roti O Moriarty Indra Herlambang https://t.co/CujMKi0pD7","1868973542228082711","https://pbs.twimg.com/ext_tw_video_thumb/1868973077662740480/pu/img/cYv2ObAkqypTflwu.jpg","","in","Jakarta","0","0","0","https://x.com/iiqa7319/status/1868973542228082711","1691655813780365312","iiqa7319"
"1868973092934131825","Tue Dec 17 10:54:43 +0000 2024","0","WTS WTB MURAH MERIAH APLIKASI PREMIUM BERGARANSI ️https://t.co/O7MO4kJI3b https://t.co/SIOjNUjZsc NETFLIX VIU WETV APPLE MUSIC YOUKU GET CONTACT DUOLINGO CAPCUT VISION VIDIO DEEPL YOUTUBE CANVA t. sore winamp teri ppn 12% senin pdip nikita willy #zonauang #zonajajan https://t.co/caeje1amMk","1868973092934131825","https://pbs.twimg.com/media/Ge_tH1SagAANXmr.jpg","","in","promosi @itsnaaaw | @ after dm","0","0","0","https://x.com/luvohshn/status/1868973092934131825","175737288","luvohshn"
"1868972585796735365","Tue Dec 17 10:52:42 +0000 2024","1","Dedeks Firly Main di Pinggir lapangan sma Pacar https://t.co/WWEDjeI4cU Celana training kak Ara https://t.co/ixrBStkXm9 Kak Dhiba Jilboober https://t.co/htHo8oSi0r Tele : https://t.co/Q7wAzYoF5c sore seblak nikita willy kapolri teri no viral no justice #MimpiIndah #keLIAtan https://t.co/uMQCzNO5mj","1868972585796735365","https://pbs.twimg.com/media/Ge_sphwbwAMr7Rf.jpg","","in","","0","0","1","https://x.com/IndahLovata11/status/1868972585796735365","1808943676254736386","IndahLovata11"
"1868972112238854430","Tue Dec 17 10:50:50 +0000 2024","0","WTS WTB MURAH MERIAH APLIKASI PREMIUM BERGARANSI ️https://t.co/YQjx6KX2tM https://t.co/X6Y0tVqyAP NETFLIX VIU WETV APPLE MUSIC YOUKU GET CONTACT DUOLINGO CAPCUT VISION VIDIO DEEPL YOUTUBE CANVA t. sore winamp teri ppn 12% senin pdip nikita willy #zonauang #zonajajan https://t.co/pBkWNIsz28","1868972112238854430","https://pbs.twimg.com/media/Ge_sOWRbwAEbGlr.jpg","","in","promosi by @itsnaaaw","0","0","0","https://x.com/ohshngf/status/1868972112238854430","1484931900","ohshngf"
"1868972048313467068","Tue Dec 17 10:50:34 +0000 2024","0","Mengenal Apa Itu Metode Water Birth Metode Pilihan Nikita Willy Lahiran Anak Kedua https://t.co/g3iKZFJepy","1868972048313467068","","","in","Jakarta, Indonesia","0","0","0","https://x.com/TrendWanitaID/status/1868972048313467068","709430708293337088","TrendWanitaID"
"1868970272105415094","Tue Dec 17 10:43:31 +0000 2024","0","#property #Trending #viral Segera miliki rumah minimalis bergaya Classics dilingkungan cluster yg aman 24 jam bebas banjir. BUTUH KREDIT SYAR'I NO RIBA? Hubungi kami. kapolri PPN 12% No Viral No Justice Pelakor Nikita Willy 30 Ribu Mulyono BCIS Winamp Roti O https://t.co/JXKbrXkGTN","1868970272105415094","https://pbs.twimg.com/ext_tw_video_thumb/1868969155254534147/pu/img/qE13zFFqQcoRpg-h.jpg","","in","Jakarta","0","0","0","https://x.com/iiqa7319/status/1868970272105415094","1691655813780365312","iiqa7319"
"1868970214244880835","Tue Dec 17 10:43:17 +0000 2024","0","Kabar bahagia datang dari pasangan selebriti Indra Priawan dan Nikita Willy yang mengumumkan telah dikaruniai anak kedua mereka berjenis kelamin laki-laki. #NikitaWilly #IndraPriawan #lahiran #beritaartis #artis #selebriti https://t.co/yMZeR341u6","1868970214244880835","https://pbs.twimg.com/ext_tw_video_thumb/1868919858974670849/pu/img/nY6seSPgeZyBStyv.jpg","","in","","0","0","0","https://x.com/heralddotID/status/1868970214244880835","1698580133068865536","heralddotID"
"1868924129954472279","Tue Dec 17 10:42:45 +0000 2024","0","@convomf aku gtau nikita willy hamil anak kedua masaaa ","1868970079561662480","","convomf","in","ini akun giveaway kak","0","0","0","https://x.com/bigwiniw/status/1868970079561662480","1675333207401828352","bigwiniw"
"1868969795536011734","Tue Dec 17 10:41:37 +0000 2024","31","Sore selasa Ready vcs #keLIAtan sange Nikita Willy https://t.co/O3C4hXVNWf","1868969795536011734","https://pbs.twimg.com/ext_tw_video_thumb/1868969778108604416/pu/img/QJlZNrAHY6ubr5AZ.jpg","","en","Sulawesi Selatan, Indonesia","0","5","13","https://x.com/Cipbby/status/1868969795536011734","932732916169285632","Cipbby"
"1868969387535077506","Tue Dec 17 10:40:00 +0000 2024","2","Nikita Willy Lahirkan Anak Kedua Gunakan Metode Persalinan Water Birth https://t.co/unrsItfhSd","1868969387535077506","","","in","Indonesia","0","0","0","https://x.com/KompasTV/status/1868969387535077506","71436318","KompasTV"
